Timestamp (Local),at7_nhx,at4_nhx,at6_nhx,plant_inf_q,at7_z2_do,at7_z3_do
10/28/2023 15:20,5.67,2.99,4.55,15.85,2.01,0.47
10/28/2023 15:40,5.79,2.78,4.65,15.99,2.03,0.65
10/28/2023 16:00,5.9,2.92,4.84,16.38,1.98,3.15
10/28/2023 16:20,5.93,3.3,4.95,16.48,1.86,3.18
10/28/2023 16:40,5.84,3.15,5,17.3,2.5,2.82
10/28/2023 17:00,5.63,3.1,5.06,16.47,2.28,2.59
10/28/2023 17:20,5.36,2.94,5.14,17.62,2.06,2.07
10/28/2023 17:40,5.19,3.24,5.24,18.44,1.91,2.04
10/28/2023 18:00,5.06,3.13,5.35,17.5,2.23,1.89
10/28/2023 18:20,5.07,3.13,5.36,17.08,1.5,1.85
10/28/2023 18:40,5.1,3.23,5.36,16.93,1.51,1.98
10/28/2023 19:00,5.05,3.48,5.31,17.1,2.54,1.97
10/28/2023 19:20,4.97,3.22,5.35,17.31,1.73,1.95
10/28/2023 19:40,4.89,3.25,5.32,17.18,2.2,2.03
10/28/2023 20:00,4.85,3.37,5.36,17.33,1.69,1.99
10/28/2023 20:20,4.71,3.43,5.32,18.88,2.25,2.06
10/28/2023 20:40,4.73,3.34,5.3,18.17,2.49,1.85
10/28/2023 21:00,4.64,3.07,5.19,17.35,2.25,1.91
10/28/2023 21:20,4.55,2.97,5.04,17.02,2.22,2.03
10/28/2023 21:40,4.21,2.65,4.98,16.59,2.09,1.89
10/28/2023 22:00,4.02,2.44,4.73,16.31,2.13,1.89
10/28/2023 22:20,3.88,2.27,4.73,17.06,2.1,1.92
10/28/2023 22:40,3.71,2.21,4.77,16.27,2.23,1.94
10/28/2023 23:00,3.71,1.87,4.78,15.91,2.07,2.01
10/28/2023 23:20,3.75,1.85,4.75,15.54,2.31,2.03
10/28/2023 23:40,3.62,1.92,4.77,14.82,2.2,2.06
